moderator,market,productivity,utilisation,handling_time,accuracy,ad_capacity,final_score
1736955027658753,"[""ES""]",0.0,0.0,0,0.932,0.0,0.4897495408568315
1694647624630274,"[""TH""]",425.96,0.896901042,100945,0.932,382.04396785032,0.766587732854653
1724427024360449,"[""PK""]",0.0,0.0,0,0.932,0.0,0.4897495408568315
1746897955103761,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",472.5082353,0.76954902,47247,0.932,363.6182494170444,0.7236844675694478
1693570916755458,"[""VN""]",286.48,0.877322917,98998,0.932,251.33546926216002,0.714936511808811
1765410904045586,"[""CZ""]",47.53,0.341697917,15297,0.932,16.240901995010002,0.49672489280054866
1695752699794433,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",0.0,0.0,0,0.932,0.0,0.4897495408568315
1673359560577030,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",0.0,0.0,0,0.932,0.0,0.4897495408568315
1764043372560418,"[""FR""]",365.1373913,0.68026087,56029,0.932,248.38867947526842,0.6558409706707834
1680306084527105,"[""JP""]",541.622069,0.664252874,57689,0.932,359.7740159550763,0.6899320325265157
1763709640109090,"[""NL""]",198.97,0.790364583,93042,0.932,157.25884107951,0.6558203246006032
1746933506576386,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""EG"", ""LB""]",453.7485714,0.84952381,106607,0.933,385.47021515778505,0.7535577156210277
1721099845323777,"[""ID""]",226.58,0.360416667,19865,0.933,81.66320840886002,0.5278360839082942
1713476001087489,"[""PK""]",449.9325,0.895421875,121628,0.934,402.8794027734375,0.7733629163318517
1649165526729733,"[""JP""]",396.97,0.735611111,62755,0.934,292.01554273367003,0.6884358391011475
1705324000866306,"[""ID""]",432.3933333,0.856215278,72879,0.934,370.2217780768061,0.7520359561673959
7078503,"[""VN"", ""ID""]",461.57,0.855411458,98122,0.934,394.83226666905995,0.7593675870377264
1695192877708290,"[""SA"", ""ZA"", ""OM"", ""BH"", ""QA"", ""JO"", ""PK"", ""KW"", ""LB"", ""EG""]",0.0,0.0,0,0.934,0.0,0.4908005055367818
1749551102733314,"[""HU""]",302.8825,0.943229167,106528,0.934,285.6876081738775,0.7474547424238956
9765857,"[""VN""]",610.756,0.825375,111834,0.934,504.10273349999994,0.7879563693488651
3195369,"[""AU"", ""NZ"", ""SG""]",412.74,0.860083333,50084,0.934,354.99079486242,0.7488190909544133
1649165497425926,"[""JP""]",284.172,0.7278,59728,0.934,206.82038160000002,0.6563442501812384
6353600,"[""US"", ""CA""]",555.7325,0.91403125,105899,0.934,507.95687164062497,0.8164730877873408
3753607,"[""MY"", ""SG""]",501.15,0.766427083,48369,0.934,384.09493264544994,0.7306454361443675
1707712541908993,"[""GB""]",198.866087,0.569876812,49078,0.935,113.32917167447464,0.5764663692343556
5858713,"[""US"", ""CA""]",769.34,0.98409375,118447,0.935,757.102685625,0.9248922950006724
1672105296352262,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",602.82,0.870791667,23540,0.935,524.93063270094,0.813090420915456
1722190997808130,"[""JP""]",128.72,0.71321875,81312,0.935,91.80551750000001,0.6111222202700731
1726740365038594,"[""FR""]",383.8125,0.730140625,85868,0.935,280.2370986328125,0.6820825837591744
1710346266707970,"[""PH""]",442.1725,0.842703125,96639,0.935,372.6201475390625,0.7481801980917203
1695290864139266,"[""MY""]",316.895,0.856697917,99506,0.935,271.48328640771496,0.7168832406044531
1705233310094338,"[""ID""]",289.206,0.691766667,128173,0.935,200.063070696402,0.640591599493426
1724426873402369,"[""PK""]",494.888,0.887575,143086,0.935,439.2502166,0.783223176856466
1693560602235905,"[""VN""]",247.1733333,0.8740625,74360,0.936,216.04494163753122,0.7041690631350332
1693539332832322,"[""VN""]",258.35,0.8708125,99791,0.936,224.97440937500002,0.7052569929784218
1747021185229826,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""EG"", ""LB""]",515.1763636,0.792670455,123493,0.936,408.3650825400574,0.7447879054290198
1736487767198722,"[""ID""]",476.545,0.876583333,102863,0.936,417.73140442448505,0.7744041888850444
1732544052753410,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",211.304186,0.850507752,138292,0.936,179.71584822304985,0.6816425521202097
1769753719517217,"[""TR""]",392.7633333,0.846166667,140877,0.936,332.3432406582711,0.733682337991276
9537123,"[""TW""]",546.91,0.154236111,46056,0.936,84.35327146701,0.5294955811793931
1669008361646085,"[""JP""]",648.624,0.843054167,124383,0.936,546.8251660162081,0.8085529325508961
1738944493137985,"[""GR""]",344.255,0.8281875,94849,0.936,285.1076878125,0.7135819209479832
2306691,"[""US"", ""CA""]",644.97,1.013072917,56003,0.936,653.40163927749,0.9003438005961848
1693552146083842,"[""VN""]",255.7133333,0.690208333,108521,0.937,176.49547350286636,0.6334582493460782
1686041565040641,"[""TR""]",0.0,0.0,0,0.937,0.0,0.4923769525567072
8777520,"[""VN"", ""SG""]",411.005,0.78203125,82509,0.937,321.41875390625,0.7131876667104018
1717235599448066,"[""US"", ""CA""]",372.1375,0.747020833,81543,0.937,277.99446524053747,0.6873842973290772
1749693025818658,"[""MY""]",491.505,0.778911458,92820,0.937,382.83887616428996,0.7333291863482904
1722169427595266,"[""PH""]",537.8,0.654745833,125265,0.938,352.12230898739995,0.6839133657101675
1735589382242306,"[""GR""]",263.338,0.7064875,97804,0.938,186.04500527500002,0.6425821448262503
1716134635254786,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",160.332,0.725741667,134646,0.938,116.35961295344399,0.6224919172637026
1713957111455745,"[""PT""]",540.75,0.802020833,67287,0.938,433.69276544475,0.759609270195849
1694647574135810,"[""TH""]",388.395,0.883036458,100313,0.938,342.96694510491,0.7510620504633078
1771651753636866,"[""PH""]",148.58,0.798604167,23015,0.939,118.65660713286002,0.6504377740567691
1702103753027586,"[""FR""]",391.6533333,0.722722222,37838,0.939,283.0565672962826,0.6843709925197357
1693589837272065,"[""VN""]",316.5575,0.883145833,100090,0.939,279.56643702989754,0.7292867740680963
1717872951315457,"[""PL""]",0.0,0.0,0,0.939,0.0,0.4934279172366574
1694560071360513,"[""TH""]",535.95,0.893395833,74736,0.939,478.81549669635007,0.8032450607654684
1721013871652866,"[""TH""]",521.1475,0.708447917,99306,0.939,369.2058608247575,0.7076705898835822
1771651756368914,"[""CZ""]",166.0133333,0.53775,45342,0.939,89.27366998207499,0.5600016275535785
1734415103300609,"[""NL""]",910.8556522,0.831275362,42378,0.939,757.1718620123011,0.8832299453034992
1772898848026689,"[""TW""]",190.195,0.805880208,92910,0.939,153.27438616056,0.6618799217882818
2726180,"[""US"", ""CA""]",503.3725,0.874395833,97189,0.939,440.1468164467925,0.7830003299458748
1768509295170561,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",382.2941176,0.851245098,105482,0.939,325.4259936012355,0.7354404899159527
1694583472313345,"[""ID""]",336.276,0.845970833,120629,0.939,284.479687837908,0.7188682040672963
1714356224207874,"[""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",308.1169231,0.837596154,76820,0.939,258.07754977087376,0.7088904270236133
1673348779685894,"[""JP""]",245.854,0.8151375,109394,0.94,200.404814925,0.6809096970432297
6970675,"[""AU"", ""NZ"", ""SG""]",587.34,0.923833333,26093,0.94,542.60426980422,0.8372377585581252
1735661874724866,"[""JP""]",118.6733333,0.547229167,55472,0.94,64.94150932687236,0.5543272529865512
1710344460649474,"[""ID""]",200.35,0.366666667,19672,0.94,73.46166673345,0.52766326353869
1735485343950850,"[""ID""]",336.91,0.8208125,45144,0.94,276.539939375,0.7119638140989896
1741849955502082,"[""CZ""]",317.2490323,0.582623656,74516,0.94,184.8367910610881,0.6062916048015198
1743415203890193,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",452.2775,0.775473958,89626,0.941,350.72942303934497,0.7227340442730124
1771651753636882,"[""JP""]",120.638,0.3110875,44698,0.941,37.528973825,0.5101358757015646
1739401359705089,"[""VN""]",337.4425,0.747713542,99442,0.941,252.31032689633497,0.6794206425699497
1723453161441282,"[""TH""]",647.085,0.901348958,100372,0.941,583.2493904874301,0.8419633247545272
2287729,"[""AU"", ""NZ"", ""SG""]",612.5766667,0.856090278,84239,0.941,524.4209288915164,0.80828119033642
1736487431998466,"[""ID""]",371.5025,0.862026042,98203,0.941,320.244829668105,0.7379831117302011
1671942835117061,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",441.0461538,0.666096154,64468,0.941,293.7791467826725,0.6706118261485937
1694974042699778,"[""ID""]",201.815,0.35625,19417,0.941,71.89659375000001,0.5274633403375459
1735138527102977,"[""IT""]",235.8,0.68878125,39220,0.942,162.41461875000002,0.6329174471897384
1301929,"[""AU"", ""NZ"", ""SG""]",593.272,0.745941667,132471,0.942,442.54630466442404,0.7445477146136454
1694610948369410,"[""ID""]",550.6166667,0.844097222,72246,0.942,464.77399874836993,0.7846330029147858
1719382326193154,"[""SE""]",387.7290323,0.961870968,61300,0.942,372.94529962010427,0.7886831877435528
1717766044988418,"[""GR""]",300.93,0.905204167,126458,0.942,272.40308997530997,0.7335577321267759
1725363568499714,"[""GR""]",405.3925,0.7216875,81491,0.942,292.56669984375003,0.6867541526674752
1729874440249346,"[""ID""]",266.4475,0.863473958,98760,0.942,230.070477424205,0.707203100753114
1689833788033026,"[""TR""]",344.0452174,0.825855072,66997,0.942,284.13148778713264,0.716031831953171
7161885,"[""VN""]",442.404,0.833654167,115500,0.942,368.811938097468,0.7460553390813941
2322011,"[""US"", ""CA""]",627.97,1.085152778,93438,0.942,681.4433900006601,0.932850770653056
1694571907194881,"[""ID""]",372.58,0.856494792,97496,0.942,319.11282960336,0.7363273071250616
1732494092090369,"[""ID""]",418.2166667,0.849597222,72622,0.942,355.3157182224199,0.7479445049086266
1716146333169665,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",137.625,0.529333333,32049,0.943,72.849499954125,0.5538064195448255
1686232012600322,"[""TR""]",295.144,0.868579167,118894,0.943,256.355929665048,0.7175185854881034
1714875416888321,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",0.0,0.0,0,0.943,0.0,0.49552984659655797
8920962,"[""US"", ""CA""]",679.79,0.779239583,122775,0.943,529.71927612757,0.7859884226434459
1736487925960705,"[""ID""]",455.6775,0.857927083,101335,0.943,390.9380683637325,0.7621546214642199
1740557161877506,"[""MY""]",365.504,0.90025,63881,0.943,329.044976,0.7548768708962178
1735486913351682,"[""PH""]",480.502,0.9085625,129661,0.943,436.566098375,0.7923411621438055
1694295343087617,"[""RO""]",359.282,0.880183333,122405,0.943,316.23402824690595,0.7418721568007658
1695025840288769,"[""GB""]",186.0715789,0.646736842,87633,0.943,120.33934532373983,0.60379587809719
1765413546049569,"[""CZ""]",237.288,0.6807,92278,0.943,161.5219416,0.6283447200143398
1694281660376066,"[""TR""]",273.432381,0.861444444,64710,0.943,235.54680542214118,0.7103062132328878
1741850392320017,"[""VN""]",393.225,0.856770833,95112,0.944,336.903710806425,0.7435242398390964
1729882976480257,"[""ID""]",422.585,0.857578125,97308,0.944,362.399651953125,0.7526096189179634
1736956246305793,"[""FR""]",382.283871,0.799225806,114976,0.944,305.531134920775,0.7142371886702247
1730406060776449,"[""ID""]",484.0575,0.883614583,102074,0.944,427.7202660105225,0.7832002025792407
1768432749385762,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",752.2,0.857286458,98690,0.944,644.8508737076,0.8514057494023747
1696840306714625,"[""PT""]",0.0,0.0,0,0.945,0.0,0.49658081127650827
1677142216695810,"[""JP""]",155.2933333,0.615972222,51253,0.945,95.65637957458759,0.5880946985113957
1729801759373313,"[""PL""]",411.2575,0.771151042,87196,0.946,317.14164965531495,0.7117116484322087
1735485286311938,"[""ID""]",262.385,0.816666667,93059,0.946,214.281083420795,0.6892582316966464
1755541489127442,"[""TH""]",460.74,0.89375,49873,0.946,411.786375,0.7836402681652451
1691180447734785,"[""JP""]",293.7233333,0.804409722,51518,0.946,236.27390488476635,0.6949603346001626
2075587,"[""AU"", ""NZ"", ""SG""]",0.0,0.0,0,0.946,0.0,0.4971062936164834
1732422617628673,"[""ID""]",326.985,0.687723958,102384,0.947,224.87541840663,0.6538177894962469
8239853,"[""AU"", ""PH""]",545.56,0.753895833,21289,0.947,411.2954106514799,0.7425750612426972
1736753775507458,"[""ID""]",619.5466667,0.864645833,73615,0.947,535.6884437111949,0.817612860405323
1736487575404546,"[""ID""]",461.1675,0.887744792,102026,0.947,409.39904636466,0.7792119993379536
1723656044244993,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",318.3,0.825703125,95092,0.947,262.8213046875,0.7093130719052749
2779680,"[""US"", ""CA""]",629.26,0.96921875,53265,0.947,609.890590625,0.8762018693020618
1752174599238690,"[""PT""]",313.33,0.886666667,101600,0.947,277.81926677111,0.7328105800130024
1731137486777346,"[""MY""]",427.386,0.6700875,118843,0.947,286.386016275,0.669329133210911
1729873023284225,"[""ID""]",361.93,0.846354167,24241,0.947,306.32096366231,0.7337560013530006
1747095981573122,"[""NL""]",242.1928205,0.960303419,136308,0.948,232.57859358340332,0.738279310429036
1721099016810497,"[""ID""]",314.41,0.839791667,49441,0.948,264.03889802147,0.7162994295358454
1704427736737794,"[""RO""]",284.4857143,0.704696429,73390,0.948,200.4760669687242,0.6520160643977115
1719659311157249,"[""TH""]",669.616,0.739054167,124684,0.948,494.882495089872,0.7634596456373834
5390991,"[""US"", ""CA""]",0.0,0.0,0,0.948,0.0,0.4981572582964337
1685047356014593,"[""JP""]",232.62,0.474989583,62384,0.948,110.49207679746,0.551191498657586
5090932,"[""AU"", ""NZ"", ""SG""]",732.022,0.9039125,130291,0.949,661.683836075,0.8721070327246376
1736770021242882,"[""TH""]",397.29,0.516395833,47651,0.949,205.15890049257,0.597933645464903
1724922721733634,"[""NL""]",230.4133333,1.027077778,82272,0.949,236.65241438733742,0.7626135139197053
1695527526423554,"[""MY""]",718.57,0.887236111,75552,0.949,637.5412522812701,0.8608530043978544
6085577,"[""US"", ""CA""]",626.01,0.976161458,110861,0.949,611.08683432258,0.8771264310270837
8886189,"[""US"", ""CA""]",570.76,0.942333333,51711,0.949,537.84617314308,0.84364822433912
1771418356314129,"[""PH""]",323.15,0.756925,106272,0.949,244.60031374999997,0.6823633494153853
1735138344199169,"[""NL""]",235.3825,0.727057292,85132,0.949,171.13656303419,0.6484334263606997
2387610,"[""US"", ""CA""]",316.39,0.506395833,13504,0.949,160.21857760287,0.580565933623325
7203332,"[""US"", ""CA""]",551.1775,0.887848958,105971,0.949,489.36236904804497,0.8078732650449167
1706437607186434,"[""ID""]",330.13,0.626984375,95948,0.949,206.98635171875,0.6301549770297632
1769227294348322,"[""NL""]",422.06,0.5985625,24486,0.95,252.62928875,0.6408648975781542
1658495581892613,"[""JP""]",358.89,0.802041667,89524,0.95,287.84473386963,0.7122974629247506
1712656329125890,"[""MY""]",343.265,0.798333333,44263,0.95,274.03989155224497,0.7082096405708661
1672986645879813,"[""TR""]",278.1946269,0.824716418,97779,0.95,229.43167620381442,0.6983791859445235
1710766312791041,"[""VN""]",247.6325,0.85521875,96566,0.95,211.779957109375,0.7015090260068324
1695025817369602,"[""NL""]",447.3264516,0.804301075,82996,0.95,359.7851458978155,0.7384548507477184
3172398,"[""KR"", ""SG""]",410.915,0.818380208,124981,0.951,336.28470317032003,0.7331505487402618
1673359260380165,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",237.1111111,0.889777778,29601,0.951,210.97619757366914,0.7148865558551152
1736487625947138,"[""ID""]",0.0,0.0,0,0.951,0.0,0.49973370531635913
7550336,"[""US"", ""CA""]",582.75,1.032659722,88647,0.951,601.7824529955,0.8927256310639838
1750192071466001,"[""NL""]",286.9333333,0.756638889,73792,0.951,217.1049185251787,0.6747718089182149
1693678171087873,"[""VN""]",189.18,0.8505,48657,0.952,160.89759,0.6850181449498954
1727248549938177,"[""PK""]",471.425,0.686895833,107627,0.952,323.81986807202503,0.6899670783403128
1694616462059521,"[""TH""]",659.5333333,0.88575,75817,0.952,584.1816499704751,0.8428726377335909
1708911588315137,"[""RO""]",246.5566667,0.886854167,66420,0.952,218.6598072645251,0.7155567564363355
1694582808607746,"[""ID""]",444.36,0.855798611,72885,0.952,380.28267078396,0.7624740867930142
1729975228311554,"[""IT""]",183.74,0.722243056,82392,0.952,132.70493910944,0.6347951977081706
1729275453642754,"[""IT""]",220.3573333,0.704161111,72735,0.952,155.16706463352529,0.6375727084684077
1686044718017537,"[""TR""]",349.1825,0.920625,102278,0.952,321.4661390625,0.7603397971544192
1738944494259201,"[""GR""]",399.7875,0.849625,106136,0.953,339.6694546875,0.745386913452363
1700717203544066,"[""GR""]",292.74,0.82334375,97635,0.953,241.02564937500003,0.703203111617738
1737385931936769,"[""MY""]",875.4075,0.838229167,93714,0.953,733.7920995105526,0.880501649661595
1701877328285698,"[""PH""]",615.95,0.830208333,45544,0.953,511.36682271135004,0.8021453246336827
1694285854171202,"[""FR""]",162.85,0.60165625,34457,0.953,97.97972031249999,0.5883857401893589
1771833218364418,"[""JP""]",321.8033333,0.369173611,31988,0.953,118.80129858619756,0.5552743516096676
1704414376583169,"[""PH""]",626.3775,0.827083333,87703,0.953,518.0663904162076,0.8017975509820132
1722217048904706,"[""PT""]",478.415,0.788947917,88112,0.953,377.444517711555,0.740940430088895
1737385910931458,"[""MY""]",654.2725,0.868458333,96760,0.953,568.2084046777425,0.8315506229931872
1738944757507074,"[""GR""]",347.3173333,0.773394444,81447,0.953,268.61329587911615,0.698369139263992
1690666906975234,"[""VN""]",272.262,0.876008333,124303,0.953,238.503780759246,0.717208612429564
1695576776484866,"[""GB""]",330.005,0.80125,52292,0.953,264.41650625,0.7065652130301705
9558788,"[""AU"", ""NZ"", ""SG""]",377.0033333,0.937166667,83521,0.954,353.3149573166511,0.7780784251521632
1752791904934914,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",548.215,0.821536458,96126,0.954,450.37860932247,0.7764445051463824
1691841339811842,"[""PH""]",618.86,0.872916667,25107,0.954,540.21320853962,0.8264559646359341
1672986827202566,"[""TR""]",189.1033333,0.758701389,64009,0.954,143.47296163923994,0.6511827471558596
1710756639046657,"[""VN""]",274.68,0.849305556,70406,0.954,233.28725012208002,0.7098950748163158
1707039421947906,"[""VN""]",317.5175,0.863125,97626,0.954,274.05729218749997,0.7272462599421339
1727747975646209,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",194.7675,0.742708333,85175,0.954,144.65544524757752,0.6458636692292057
1714878888865794,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",726.4172308,0.620097436,77774,0.954,450.4494622853002,0.716064633873168
1694575955232769,"[""ID""]",287.3033333,0.849625,72981,0.954,244.1000945550125,0.7136731771951924
1717152819047426,"[""US"", ""CA""]",0.0,0.0,0,0.955,0.0,0.5018356346762597
1750192610892818,"[""NL""]",0.0,0.0,0,0.955,0.0,0.5018356346762597
1694617222918145,"[""TH""]",535.345,0.918697917,102647,0.955,491.82033637636505,0.8205863687329938
1695538963129346,"[""MY""]",788.7233333,0.924798611,80019,0.955,729.4102430991301,0.9066014979652998
1695030662446081,"[""ID""]",357.2075,0.842322917,95940,0.955,300.88406337427745,0.7307875009081362
1695025785616385,"[""ES""]",0.0,0.0,0,0.955,0.0,0.5018356346762597
1771651756368898,"[""PH""]",230.5137255,0.842904412,129553,0.955,194.3010362505069,0.6922363105270348
1738944455652353,"[""CZ""]",696.8666667,0.845328704,108214,0.955,589.081396222311,0.8321471660713536
9832298,"[""US"", ""CA""]",0.0,0.0,0,0.956,0.0,0.5023611170162349
1735501614322689,"[""CZ""]",406.0675,0.754119792,100831,0.956,306.22353863796,0.7060619963665246
1707136234999809,"[""VN""]",315.03,0.735555556,72056,0.956,231.72206680667998,0.6755174823154569
1707312780691458,"[""JP""]",134.036,0.682495833,83831,0.956,91.479011471988,0.609787294265121
1732427839230978,"[""ID""]",227.45,0.389583333,11144,0.956,88.61072909084999,0.5435894954952382
5618519,"[""ID"", ""SG""]",263.67,0.467701389,41790,0.957,123.31882523763001,0.5590592256101733
1691852985713666,"[""PH""]",620.5575,0.856770833,96719,0.957,531.6755661993975,0.8167706587689643
1748546108353569,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",796.872,0.8695125,124920,0.957,692.8901649,0.8759447797578306
1755541489126450,"[""MY""]",456.67,0.946423611,81253,0.957,432.20327043537003,0.8097905915457341
1672987155331077,"[""TR""]",323.1125,0.793755208,87756,0.957,256.4722296449,0.7016023991077337
1730406173728769,"[""PK""]",293.6425,0.885588542,92908,0.957,260.046433444235,0.7305288157376337
1686044761231362,"[""TR""]",382.74,0.9161125,126623,0.957,350.63289825,0.7701339689988023
1732549373538306,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",376.715,0.83553125,94857,0.957,314.75715484374996,0.7344119296522357
1695769192099842,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",194.66,0.788291667,68677,0.957,153.44885589822,0.664643677891778
1750192205585409,"[""IT""]",241.1251613,0.744510753,82264,0.958,179.52027540670946,0.6603096801773619
1738944472697858,"[""GR""]",239.563871,0.524010753,64621,0.958,125.53404443430486,0.5751666578394987
1698794983674882,"[""VN""]",263.34,0.8634375,24654,0.958,227.37763124999998,0.7155756510191261
1732493853545473,"[""ID""]",357.9933333,0.846381944,72434,0.958,302.9990933774939,0.7349077884560318
3731581,"[""US"", ""CA""]",768.63,1.112666667,88839,0.958,855.22898025621,0.9999999999999998
1695745664654337,"[""PT""]",221.4366667,0.794125,68687,0.958,175.8483929431375,0.668947510316141
6251180,"[""VN"", ""PH""]",568.5975,0.622588542,90067,0.958,354.002288509845,0.6827272508633059
2927720,"[""US"", ""CA""]",684.6275,0.993135417,109665,0.958,679.9278177021675,0.9027516127837156
1736487488138241,"[""ID""]",235.145,0.495125,27353,0.958,116.426168125,0.5641498589205939
1714052438738946,"[""FR""]",1018.27,0.879572917,103552,0.958,895.6427141935899,0.9488607524786034
1714410483801090,"[""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",185.88,0.766,117556,0.958,142.38408,0.6468484574876514
1750097742715922,"[""MY""]",415.6475,0.896869792,108882,0.958,372.78168687032,0.7666368856972395
6227566,"[""US"", ""CA""]",667.81,0.828901042,100238,0.958,553.5484048580199,0.811764721952982
1694737747315714,"[""TH""]",542.36,0.890927083,49664,0.958,483.20321273588,0.805811580932592
1686755036370945,"[""RO""]",174.56,0.704833333,25547,0.959,123.03570660848,0.625874968620351
1736487754076162,"[""ID""]",409.298,0.882929167,127571,0.959,361.381142194766,0.7581000570784067
1768211443916817,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",838.3475,0.833484375,95424,0.959,698.7495420703125,0.8658660758717527
1710303056363522,"[""PH""]",515.6475,0.635140625,85692,0.959,327.5086754296875,0.6772703995521485
1724470451737666,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",425.5184906,0.775216981,162402,0.959,329.8691596426089,0.7143310800485021
1193822,"[""US"", ""CA""]",595.0057143,0.933458333,89521,0.959,555.4130421959522,0.8424559738232396
6517798,"[""US"", ""CA""]",616.3333333,0.958076389,80300,0.959,590.4944143883976,0.8623051149000514
1737390105893889,"[""MY""]",845.06,0.859225,123007,0.959,726.0966784999999,0.8818439194290741
1695029371415554,"[""DE""]",0.0,0.0,0,0.96,0.0,0.5044630463761354
1738944960547842,"[""GR""]",399.15,0.899441667,108651,0.96,359.01214138304994,0.7634138223302591
1689864511333377,"[""TR""]",0.0,0.0,0,0.96,0.0,0.5044630463761354
1704414382510081,"[""PH""]",326.2433333,0.915972222,64352,0.96,298.8298309154876,0.7493068490356591
9657251,"[""US"", ""CA""]",529.1,0.751958333,53561,0.96,397.8611539903,0.7369052329110127
1768586056958977,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",355.9890785,0.741331058,73955,0.96,263.90576020085007,0.6849044080844485
1726915536582658,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",277.2319018,0.596267894,76852,0.961,165.30448223590082,0.6091925658687471
1738944561390594,"[""CZ""]",0.0,0.0,0,0.961,0.0,0.5049885287161106
1768432749385746,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",420.065,0.779026042,84345,0.961,327.24157433273,0.7182272822777739
1694584031755266,"[""ID""]",479.91,0.856385417,49133,0.962,410.98792547247007,0.7717977332228703
1739658380282881,"[""ID""]",398.8625,0.829135417,97234,0.962,330.7110252631625,0.7336589607715072
1768147951861793,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",719.1475,0.772953125,88059,0.962,555.8673074609376,0.7990400662140239
1722268364673026,"[""PH""]",675.68,0.809658333,125245,0.962,547.0699424414399,0.8047124178638815
1691841896401922,"[""PH""]",337.56,0.902777778,68164,0.962,304.74166674168004,0.7480064218615473
1764236250853426,"[""FR""]",516.5306667,0.804566667,86144,0.962,415.5833569101069,0.7574772375158526
5608898,"[""US"", ""CA""]",565.1875,0.811286458,106304,0.963,458.528964980875,0.774437931404236
1695027604731906,"[""FR""]",463.1914894,0.797262411,161379,0.963,369.2851635937249,0.7363160407285182
1690239244530689,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",443.7866667,0.780209877,82536,0.963,346.246740640247,0.7262675377417198
5311062,"[""US"", ""CA""]",554.6875,0.91984375,104661,0.963,510.225830078125,0.8234267151485195
1768214539706386,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",642.2733333,0.825694444,71555,0.963,530.3215228351702,0.8056253033997133
3376191,"[""US"", ""CA""]",570.9833333,0.938215278,79173,0.963,535.7052867854262,0.8388332656811052
6552319,"[""US"", ""CA""]",291.94,0.814760417,152397,0.963,237.86115613898,0.6952029818578812
1690600005280769,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",692.4385185,0.802462963,77788,0.963,555.6562652508403,0.8080010009016216
1743882944482306,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",343.816,0.7329375,109122,0.963,251.99563949999998,0.6781398128586399
1710346245842945,"[""PH""]",321.7166667,0.878472222,63382,0.964,282.6191550503824,0.7339759428564249
1749003786899457,"[""NL""]",0.0,0.0,0,0.964,0.0,0.506564975736036
